"PWSID","LAT","LON","SOURCE"
"AZ0407056",33.53085087,-111.9567054,"PWS Shapefile Centroid"
"AZ0407065",33.67866478,-112.2525013,"PWS Shapefile Centroid"
"AZ0407070",33.69995267,-112.2461432,"PWS Shapefile Centroid"
"AZ0407079",33.5291522,-112.3413723,"PWS Shapefile Centroid"
"AZ0407088",33.44604299,-112.3136442,"PWS Shapefile Centroid"
"AZ0407090",33.29475843,-111.8637572,"PWS Shapefile Centroid"
"AZ0407091",33.60369665,-112.3268799,"PWS Shapefile Centroid"
"AZ0407092",33.30975323,-111.7462242,"PWS Shapefile Centroid"
"AZ0407093",33.53084883,-112.2292078,"PWS Shapefile Centroid"
"AZ0407094",33.32720466,-112.410075,"PWS Shapefile Centroid"
"AZ0407095",33.4321226,-111.7376543,"PWS Shapefile Centroid"
"AZ0407099",33.61680135,-112.2850602,"PWS Shapefile Centroid"
"AZ0407100",33.38769962,-111.932466,"PWS Shapefile Centroid"
"AZ0407101",33.44410367,-112.2569093,"PWS Shapefile Centroid"
"AZ0407121",33.74174032,-111.691531,"PWS Shapefile Centroid"
"AZ0407128",33.47336805,-112.4770388,"PWS Shapefile Centroid"
"AZ0407150",33.66830882,-112.3562292,"PWS Shapefile Centroid"
"AZ0407154",33.4391202,-112.5303195,"PWS Shapefile Centroid"
"AZ0407305",33.53523093,-112.3731931,"PWS Shapefile Centroid"
"AZ0407504",33.85720606,-112.1173065,"PWS Shapefile Centroid"
"AZ0407532",33.87504412,-112.1551048,"PWS Shapefile Centroid"
"AZ0407555",33.2088213,-112.6529064,"PWS Shapefile Centroid"
"AZ0407695",33.56737113,-112.4479941,"PWS Shapefile Centroid"
"AZ0408018",35.23390711,-114.5441806,"PWS Shapefile Centroid"
"AZ0408020",35.23608918,-114.0051739,"PWS Shapefile Centroid"
"AZ0408038",35.22161592,-114.1916314,"PWS Shapefile Centroid"
"AZ0408040",34.91693113,-114.5711755,"PWS Shapefile Centroid"
"AZ0408063",34.98238055,-114.589165,"PWS Shapefile Centroid"
"AZ0408081",35.21553573,-114.2971731,"PWS Shapefile Centroid"
"AZ0408184",35.02897605,-114.1796994,"PWS Shapefile Centroid"
"AZ0409004",34.4148177,-110.5706667,"PWS Shapefile Centroid"
"AZ0409023",34.11107685,-109.8790692,"PWS Shapefile Centroid"
"AZ0409026",34.27714015,-110.0640344,"PWS Shapefile Centroid"
"AZ0409029",34.52265968,-110.0896709,"PWS Shapefile Centroid"
"AZ0410004",31.87991142,-110.9963727,"PWS Shapefile Centroid"
"AZ0410006",32.33252684,-111.2213981,"PWS Shapefile Centroid"
"AZ0410041",31.97675876,-110.7125531,"PWS Shapefile Centroid"
"AZ0410049",31.84662355,-110.9764604,"PWS Shapefile Centroid"
"AZ0410051",32.27838074,-110.9999369,"PWS Shapefile Centroid"
"AZ0410060",32.27329013,-110.8231326,"PWS Shapefile Centroid"
"AZ0410064",31.92879643,-110.9970687,"PWS Shapefile Centroid"
"AZ0410076",32.34475237,-111.0083735,"PWS Shapefile Centroid"
"AZ0410095",32.14965747,-110.917809,"PWS Shapefile Centroid"
"AZ0410112",32.23299391,-111.0175544,"PWS Shapefile Centroid"
"AZ0410164",32.42459692,-110.9705026,"PWS Shapefile Centroid"
"AZ0410169",31.94117657,-110.7820255,"PWS Shapefile Centroid"
"AZ0410175",32.37380643,-111.0717498,"PWS Shapefile Centroid"
"AZ0410213",31.82436105,-111.0000359,"PWS Shapefile Centroid"
"AZ0410312",31.96701625,-110.978361,"PWS Shapefile Centroid"
"AZ0410329",32.35816224,-111.0795893,"PWS Shapefile Centroid"
"AZ0411004",33.27169907,-111.3548885,"PWS Shapefile Centroid"
"AZ0411009",32.8838294,-111.7567687,"PWS Shapefile Centroid"
"AZ0411017",33.02783286,-111.3887813,"PWS Shapefile Centroid"
"AZ0411019",32.60628764,-110.8440463,"PWS Shapefile Centroid"
"AZ0411021",33.28272261,-111.1796252,"PWS Shapefile Centroid"
"AZ0411030",32.77421442,-111.5943425,"PWS Shapefile Centroid"
"AZ0411066",33.0288285,-111.3697353,"PWS Shapefile Centroid"
"AZ0411115",32.81420287,-111.5240285,"PWS Shapefile Centroid"
"AZ0411128",33.15580924,-111.6006318,"PWS Shapefile Centroid"
"AZ0411131",33.0580736,-112.0350539,"PWS Shapefile Centroid"
"AZ0411328",32.99345457,-111.918788,"PWS Shapefile Centroid"
"AZ0411705",33.03706713,-111.3269712,"PWS Shapefile Centroid"
"AZ0412004",31.35148967,-110.9334923,"PWS Shapefile Centroid"
"AZ0412011",31.48097196,-110.9620959,"PWS Shapefile Centroid"
"AZ0413012",34.7836747,-111.7607358,"PWS Shapefile Centroid"
"AZ0413015",34.5789648,-111.8737003,"PWS Shapefile Centroid"
"AZ0413024",34.76279175,-112.0531921,"PWS Shapefile Centroid"
"AZ0413045",34.56781598,-112.4569935,"PWS Shapefile Centroid"
"AZ0413046",34.6367163,-111.7806959,"PWS Shapefile Centroid"
"AZ0413048",34.58865907,-112.313535,"PWS Shapefile Centroid"
"AZ0414004",32.66129904,-114.4085847,"PWS Shapefile Centroid"
"AZ0414015",32.59826613,-114.6984589,"PWS Shapefile Centroid"
"AZ0414024",32.55518607,-114.5020634,"PWS Shapefile Centroid"
"AZ0414080",32.62941265,-114.5724351,"PWS Shapefile Centroid"
"AZ0414082",32.64419694,-114.6047062,"PWS Shapefile Centroid"
"AZ0414099",32.48743675,-114.6395656,"PWS Shapefile Centroid"
"AZ0420549",32.16540817,-110.857404,"PWS Shapefile Centroid"
"AZ0420557",32.06747561,-110.8673094,"PWS Shapefile Centroid"
"AZ0420570",32.32165792,-110.9848311,"PWS Shapefile Centroid"
"CA0110001",37.53776631,-122.0198968,"PWS Shapefile Centroid"
"CA0110003",37.67405318,-121.7734538,"PWS Shapefile Centroid"
"CA0110005",37.90015224,-122.299441,"PWS Shapefile Centroid"
"CA0110009",37.73169028,-121.899686,"PWS Shapefile Centroid"
"CA0300037",38.30284261,-120.8916443,"PWS Shapefile Centroid"
"CA0310001",38.34863193,-120.7723665,"PWS Shapefile Centroid"
"CA0310002",38.36139729,-120.9339732,"PWS Shapefile Centroid"
"CA0310012",38.43432962,-120.5758964,"PWS Shapefile Centroid"
"CA0410002",39.74344161,-121.8313821,"PWS Shapefile Centroid"
"CA0410004",39.36229883,-121.6972569,"PWS Shapefile Centroid"
"CA0410006",39.49818261,-121.5035559,"PWS Shapefile Centroid"
"CA0410007",39.75635456,-121.606651,"PWS Shapefile Centroid"
"CA0410008",39.54294752,-121.590562,"PWS Shapefile Centroid"
"CA0510001",38.14167413,-120.4431193,"PWS Shapefile Centroid"
"CA0510002",38.24944447,-120.7000537,"PWS Shapefile Centroid"
"CA0510003",38.07376241,-120.5532366,"PWS Shapefile Centroid"
"CA0510009",38.25185153,-120.3321856,"PWS Shapefile Centroid"
"CA0510016",38.25551578,-120.3500955,"PWS Shapefile Centroid"
"CA0610002",39.20187009,-122.0190159,"PWS Shapefile Centroid"
"CA0610004",39.15455505,-122.1470834,"PWS Shapefile Centroid"
"CA0710001",37.97995738,-121.796912,"PWS Shapefile Centroid"
"CA0710002",38.02905579,-121.9583108,"PWS Shapefile Centroid"
"CA0710003",37.90132187,-121.9154214,"PWS Shapefile Centroid"
"CA0710004",37.93575871,-121.718864,"PWS Shapefile Centroid"
"CA0710006",37.99613409,-122.1218218,"PWS Shapefile Centroid"
"CA0710007",37.99278066,-121.6955189,"PWS Shapefile Centroid"
"CA0710008",38.01900217,-121.8968823,"PWS Shapefile Centroid"
"CA0710009",37.90360862,-121.5976819,"PWS Shapefile Centroid"
"CA0810001",41.78663956,-124.177098,"PWS Shapefile Centroid"
"CA0910001",38.70387357,-120.8443595,"PWS Shapefile Centroid"
"CA0910002",38.90506025,-120.0017201,"PWS Shapefile Centroid"
"CA0910003",38.72972721,-120.7919169,"PWS Shapefile Centroid"
"CA0910013",38.87818238,-120.8309867,"PWS Shapefile Centroid"
"CA1010001",36.74666511,-119.7072228,"PWS Shapefile Centroid"
"CA1010003",36.82558866,-119.6875374,"PWS Shapefile Centroid"
"CA1010007",36.74686117,-119.7916099,"PWS Shapefile Centroid"
"CA1010018",36.72473269,-120.0635474,"PWS Shapefile Centroid"
"CA1010019",36.51932938,-119.5493397,"PWS Shapefile Centroid"
"CA1010020",36.43287321,-119.6864107,"PWS Shapefile Centroid"
"CA1010021",36.75195479,-120.3808064,"PWS Shapefile Centroid"
"CA1010023",36.62260156,-119.3171471,"PWS Shapefile Centroid"
"CA1010026",36.83839426,-119.8019647,"PWS Shapefile Centroid"
"CA1010027",36.59669988,-119.4476568,"PWS Shapefile Centroid"
"CA1010029",36.70102639,-119.5580205,"PWS Shapefile Centroid"
"CA1010034",36.60671277,-120.1868786,"PWS Shapefile Centroid"
"CA1010042",36.68109218,-119.7307364,"PWS Shapefile Centroid"
"CA1010044",36.2034462,-120.0980588,"PWS Shapefile Centroid"
"CA1010339",36.81327331,-119.7459237,"PWS Shapefile Centroid"
"CA1110001",39.74566236,-122.187883,"PWS Shapefile Centroid"
"CA1210002",40.88380968,-123.9914828,"PWS Shapefile Centroid"
"CA1210004",40.79734412,-124.1535259,"PWS Shapefile Centroid"
"CA1210006",40.58687924,-124.1423047,"PWS Shapefile Centroid"
"CA1210016",40.95395049,-124.0890729,"PWS Shapefile Centroid"
"CA1310001",32.98428466,-115.5333184,"PWS Shapefile Centroid"
"CA1310002",32.68540885,-115.4940979,"PWS Shapefile Centroid"
"CA1310003",33.12484971,-115.5120917,"PWS Shapefile Centroid"
"CA1310004",32.78801044,-115.5559251,"PWS Shapefile Centroid"
"CA1310005",32.8138404,-115.3878039,"PWS Shapefile Centroid"
"CA1310007",32.72911522,-115.5294717,"PWS Shapefile Centroid"
"CA1310801",32.82056739,-115.7878868,"PWS Shapefile Centroid"
"CA1410001",37.36774867,-118.3975316,"PWS Shapefile Centroid"
"CA1510003",35.41923747,-118.9155679,"PWS Shapefile Centroid"
"CA1510005",35.76223973,-119.2421546,"PWS Shapefile Centroid"
"CA1510006",35.37011566,-118.9233754,"PWS Shapefile Centroid"
"CA1510012",35.26301882,-118.9148768,"PWS Shapefile Centroid"
"CA1510015",35.40999133,-119.0268213,"PWS Shapefile Centroid"
"CA1510018",34.8643632,-118.1649875,"PWS Shapefile Centroid"
"CA1510019",35.49977007,-119.2672,"PWS Shapefile Centroid"
"CA1510021",35.59067763,-119.3460892,"PWS Shapefile Centroid"
"CA1510022",35.19370871,-119.4768812,"PWS Shapefile Centroid"
"CA1510024",35.27646102,-119.0109019,"PWS Shapefile Centroid"
"CA1510025",35.09286012,-118.6476088,"PWS Shapefile Centroid"
"CA1510031",35.33109181,-119.1180982,"PWS Shapefile Centroid"
"CA1510032",35.1012489,-118.0091483,"PWS Shapefile Centroid"
"CA1510038",35.17645056,-118.6558592,"PWS Shapefile Centroid"
"CA1510045",35.14626812,-118.4841602,"PWS Shapefile Centroid"
"CA1510701",34.90632852,-117.952157,"PWS Shapefile Centroid"
"CA1510703",35.68629376,-117.6881162,"PWS Shapefile Centroid"
"CA1510800",35.11081699,-118.5725765,"PWS Shapefile Centroid"
"CA1510802",35.76517997,-119.3164475,"PWS Shapefile Centroid"
"CA1610001",36.31782821,-119.7053779,"PWS Shapefile Centroid"
"CA1610002",36.00538701,-120.1306749,"PWS Shapefile Centroid"
"CA1610004",36.08769963,-119.5629572,"PWS Shapefile Centroid"
"CA1610005",36.29603812,-119.7980857,"PWS Shapefile Centroid"
"CA1610700",36.31936792,-119.9341304,"PWS Shapefile Centroid"
"CA1710002",38.96499484,-122.6482691,"PWS Shapefile Centroid"
"CA1710003",38.93274237,-122.6222084,"PWS Shapefile Centroid"
"CA1710004",39.04558581,-122.9215804,"PWS Shapefile Centroid"
"CA1710005",39.08674076,-122.7896611,"PWS Shapefile Centroid"
"CA1710006",38.94096021,-122.6098549,"PWS Shapefile Centroid"
"CA1710014",38.95414953,-122.7232046,"PWS Shapefile Centroid"
"CA1805004",40.40596388,-120.5125656,"PWS Shapefile Centroid"
"CA1810001",40.42183843,-120.6513437,"PWS Shapefile Centroid"
"CA1900046",34.46607773,-118.5999118,"PWS Shapefile Centroid"
"CA1910001",34.08382642,-118.1357697,"PWS Shapefile Centroid"
"CA1910003",34.13526078,-118.0375723,"PWS Shapefile Centroid"
"CA1910004",33.83513616,-118.0782638,"PWS Shapefile Centroid"
"CA1910005",34.61586,-117.8334698,"PWS Shapefile Centroid"
"CA1910006",33.38263098,-118.434506,"PWS Shapefile Centroid"
"CA1910007",34.12350513,-117.9137741,"PWS Shapefile Centroid"
"CA1910010",34.65713997,-118.1674014,"PWS Shapefile Centroid"
"CA1910017",34.44094507,-118.5617295,"PWS Shapefile Centroid"
"CA1910019",33.87072382,-118.0486511,"PWS Shapefile Centroid"
"CA1910021",33.90047211,-118.256559,"PWS Shapefile Centroid"
"CA1910023",34.71104869,-118.0731094,"PWS Shapefile Centroid"
"CA1910024",34.11432636,-117.7173453,"PWS Shapefile Centroid"
"CA1910026",33.89597976,-118.2247112,"PWS Shapefile Centroid"
"CA1910028",34.22743345,-118.2386545,"PWS Shapefile Centroid"
"CA1910029",34.03633498,-117.9908186,"PWS Shapefile Centroid"
"CA1910030",34.00597023,-118.3944261,"PWS Shapefile Centroid"
"CA1910033",33.83892426,-118.2711954,"PWS Shapefile Centroid"
"CA1910038",34.07321162,-118.0392123,"PWS Shapefile Centroid"
"CA1910042",34.01488476,-118.0685541,"PWS Shapefile Centroid"
"CA1910044",34.13463596,-117.8502351,"PWS Shapefile Centroid"
"CA1910046",34.12064317,-117.8767601,"PWS Shapefile Centroid"
"CA1910047",33.9166833,-118.3504196,"PWS Shapefile Centroid"
"CA1910049",33.97909222,-118.2176668,"PWS Shapefile Centroid"
"CA1910050",33.99136213,-118.1390949,"PWS Shapefile Centroid"
"CA1910051",33.96088377,-118.3454347,"PWS Shapefile Centroid"
"CA1910052",33.99154818,-118.3714278,"PWS Shapefile Centroid"
"CA1910054",34.21779049,-118.2120949,"PWS Shapefile Centroid"
"CA1910060",34.02152485,-117.949794,"PWS Shapefile Centroid"
"CA1910061",34.19938394,-118.1327156,"PWS Shapefile Centroid"
"CA1910065",33.77551228,-118.1604454,"PWS Shapefile Centroid"
"CA1910067",34.11806318,-118.4085698,"PWS Shapefile Centroid"
"CA1910070",34.56956456,-118.238141,"PWS Shapefile Centroid"
"CA1910072",33.9196873,-118.2353307,"PWS Shapefile Centroid"
"CA1910073",33.79497564,-118.3181781,"PWS Shapefile Centroid"
"CA1910077",33.96933257,-118.244,"PWS Shapefile Centroid"
"CA1910083",33.88939436,-118.3971032,"PWS Shapefile Centroid"
"CA1910084",33.98513676,-118.1932342,"PWS Shapefile Centroid"
"CA1910085",33.98804013,-118.1872263,"PWS Shapefile Centroid"
"CA1910086",33.98803945,-118.1872428,"PWS Shapefile Centroid"
"CA1910091",34.01395034,-118.1093283,"PWS Shapefile Centroid"
"CA1910096",34.43934403,-118.55525,"PWS Shapefile Centroid"
"CA1910098",33.92132641,-118.0863623,"PWS Shapefile Centroid"
"CA1910102",34.55493422,-118.0751641,"PWS Shapefile Centroid"
"CA1910103",34.64292736,-118.2184433,"PWS Shapefile Centroid"
"CA1910104",33.76551539,-118.3661667,"PWS Shapefile Centroid"
"CA1910108",33.96963753,-118.1430658,"PWS Shapefile Centroid"
"CA1910117",33.99041473,-118.1319451,"PWS Shapefile Centroid"
"CA1910124",34.15814755,-118.1336786,"PWS Shapefile Centroid"
"CA1910125",34.00202007,-118.0751009,"PWS Shapefile Centroid"
"CA1910126",34.05821832,-117.7598806,"PWS Shapefile Centroid"
"CA1910139",34.11904782,-118.1105565,"PWS Shapefile Centroid"
"CA1910140",34.18920045,-118.1274753,"PWS Shapefile Centroid"
"CA1910143",34.28865956,-118.4362529,"PWS Shapefile Centroid"
"CA1910144",34.09222229,-118.0941582,"PWS Shapefile Centroid"
"CA1910146",34.02341017,-118.4815775,"PWS Shapefile Centroid"
"CA1910149",33.80286309,-118.1680319,"PWS Shapefile Centroid"
"CA1910152",33.94842137,-118.1979772,"PWS Shapefile Centroid"
"CA1910153",33.99597367,-118.1182359,"PWS Shapefile Centroid"
"CA1910154",34.11024474,-118.1571573,"PWS Shapefile Centroid"
"CA1910155",33.9055765,-118.3129905,"PWS Shapefile Centroid"
"CA1910156",34.07902508,-118.4002985,"PWS Shapefile Centroid"
"CA1910159",33.96329805,-118.1795299,"PWS Shapefile Centroid"
"CA1910160",33.96536898,-118.1917836,"PWS Shapefile Centroid"
"CA1910161",33.90008463,-118.1939897,"PWS Shapefile Centroid"
"CA1910163",34.06000288,-117.8679678,"PWS Shapefile Centroid"
"CA1910166",34.19537256,-118.1958233,"PWS Shapefile Centroid"
"CA1910167",34.00309005,-118.2136423,"PWS Shapefile Centroid"
"CA1910169",33.96903723,-118.2198658,"PWS Shapefile Centroid"
"CA1910174",33.94660214,-118.0086576,"PWS Shapefile Centroid"
"CA1910179",34.1879913,-118.3233394,"PWS Shapefile Centroid"
"CA1910185",34.4664314,-118.6647941,"PWS Shapefile Centroid"
"CA1910186",34.13465545,-117.9634252,"PWS Shapefile Centroid"
"CA1910189",34.02676642,-118.0881838,"PWS Shapefile Centroid"
"CA1910191",33.90473713,-118.0744969,"PWS Shapefile Centroid"
"CA1910194",33.97967175,-117.9081017,"PWS Shapefile Centroid"
"CA1910195",33.91703629,-118.1651841,"PWS Shapefile Centroid"
"CA1910203",34.56510997,-117.9344126,"PWS Shapefile Centroid"
"CA1910211",33.90146466,-118.0959286,"PWS Shapefile Centroid"
"CA1910212",34.09944501,-118.0317862,"PWS Shapefile Centroid"
"CA1910213",33.84511634,-118.3248611,"PWS Shapefile Centroid"
"CA1910223",34.06216664,-118.0987827,"PWS Shapefile Centroid"
"CA1910225",34.10198467,-118.758603,"PWS Shapefile Centroid"
"CA1910234",34.00810644,-117.8344952,"PWS Shapefile Centroid"
"CA1910240",34.43934403,-118.55525,"PWS Shapefile Centroid"
"CA1910245",33.94568819,-118.0744944,"PWS Shapefile Centroid"
"CA1910247",34.43934403,-118.55525,"PWS Shapefile Centroid"
"CA1910248",34.48230371,-118.1813198,"PWS Shapefile Centroid"
"CA1910250",34.44716327,-118.3866322,"PWS Shapefile Centroid"
"CA2010007",37.3273211,-119.6301875,"PWS Shapefile Centroid"
"CA2110002",37.952873,-122.5470387,"PWS Shapefile Centroid"
"CA2110003",38.11183702,-122.5817776,"PWS Shapefile Centroid"
"CA2110005",37.90950744,-122.6941037,"PWS Shapefile Centroid"
"CA2110350",37.83403453,-122.4887088,"PWS Shapefile Centroid"
"CA2310001",39.43932138,-123.8002198,"PWS Shapefile Centroid"
"CA2310003",39.14764285,-123.2110248,"PWS Shapefile Centroid"
"CA2310004",39.4089236,-123.3568175,"PWS Shapefile Centroid"
"CA2310005",39.10898064,-123.2009855,"PWS Shapefile Centroid"
"CA2310008",39.28183756,-123.2111718,"PWS Shapefile Centroid"
"CA2310009",39.46108695,-123.4159941,"PWS Shapefile Centroid"
"CA2410001",37.3531449,-120.6001716,"PWS Shapefile Centroid"
"CA2410002",36.97824451,-120.6436952,"PWS Shapefile Centroid"
"CA2410003",37.25360179,-121.005601,"PWS Shapefile Centroid"
"CA2410004",37.38748371,-120.7241476,"PWS Shapefile Centroid"
"CA2410008",37.32914662,-120.5425417,"PWS Shapefile Centroid"
"CA2410009",37.3116541,-120.4711008,"PWS Shapefile Centroid"
"CA2410010",37.38744262,-120.6163913,"PWS Shapefile Centroid"
"CA2702588",36.57005325,-121.8314574,"PWS Shapefile Centroid"
"CA2710001",36.69739101,-121.600018,"PWS Shapefile Centroid"
"CA2710004",36.57060201,-121.9073419,"PWS Shapefile Centroid"
"CA2710007",36.50906447,-121.4406907,"PWS Shapefile Centroid"
"CA2710008",36.3221827,-121.2531506,"PWS Shapefile Centroid"
"CA2710010",36.68804044,-121.6627208,"PWS Shapefile Centroid"
"CA2710011",36.43103824,-121.3222736,"PWS Shapefile Centroid"
"CA2710012",36.60813985,-121.6625885,"PWS Shapefile Centroid"
"CA2710017",36.63242783,-121.772097,"PWS Shapefile Centroid"
"CA2710019",36.78511371,-121.7140207,"PWS Shapefile Centroid"
"CA2710850",36.46889924,-121.3773228,"PWS Shapefile Centroid"
"CA2710851",36.4779535,-121.3734465,"PWS Shapefile Centroid"
"CA2810002",38.58434628,-122.5861502,"PWS Shapefile Centroid"
"CA2810003",38.29572342,-122.3026519,"PWS Shapefile Centroid"
"CA2810004",38.50428097,-122.4680757,"PWS Shapefile Centroid"
"CA2810005",38.19715926,-122.2510822,"PWS Shapefile Centroid"
"CA2910003",39.34497262,-120.2017826,"PWS Shapefile Centroid"
"CA2910004",39.23913035,-121.051578,"PWS Shapefile Centroid"
"CA2910006",39.1435828,-121.043581,"PWS Shapefile Centroid"
"CA2910014",39.037022,-121.0644197,"PWS Shapefile Centroid"
"CA2910023",39.22992,-121.1994685,"PWS Shapefile Centroid"
"CA3010001",33.82519422,-117.9314529,"PWS Shapefile Centroid"
"CA3010002",33.92530113,-117.8646356,"PWS Shapefile Centroid"
"CA3010003",33.85724838,-118.0045667,"PWS Shapefile Centroid"
"CA3010004",33.66601936,-117.9127209,"PWS Shapefile Centroid"
"CA3010010",33.88403122,-117.9277866,"PWS Shapefile Centroid"
"CA3010022",33.80594259,-118.0382744,"PWS Shapefile Centroid"
"CA3010023",33.61554096,-117.869226,"PWS Shapefile Centroid"
"CA3010027",33.79356909,-117.8252218,"PWS Shapefile Centroid"
"CA3010030",33.49910612,-117.6550519,"PWS Shapefile Centroid"
"CA3010035",33.88000379,-117.8594682,"PWS Shapefile Centroid"
"CA3010036",33.4437207,-117.6151697,"PWS Shapefile Centroid"
"CA3010037",33.8935209,-117.7702146,"PWS Shapefile Centroid"
"CA3010038",33.73671714,-117.8818187,"PWS Shapefile Centroid"
"CA3010041",33.75379232,-118.0718345,"PWS Shapefile Centroid"
"CA3010042",33.4903,-117.7261679,"PWS Shapefile Centroid"
"CA3010046",33.74677714,-117.8151205,"PWS Shapefile Centroid"
"CA3010053",33.66253756,-117.974895,"PWS Shapefile Centroid"
"CA3010062",33.7787981,-117.9603152,"PWS Shapefile Centroid"
